log time,gps time,GPS latitude,GPS longitude,GPS altitude,GPS angle,GPS speed,interior temperature,CCS eCO2,CCS TVOC,Acceleration X,Acceleration Y,Acceleration Z,Magnetic X,Magnetic Y,Magnetic Z,Gyro X,Gyro Y,Gyro Z
5811,16:18:35,32.559804,-111.510009,5448.80,136.73,32.15,-8.75,1551,207,0.52,-0.53,-2.67,0.13,0.21,-0.32,20.45,-55.67,-9.89
5814,16:18:37,32.559677,-111.509882,5427.50,139.13,31.04,-8.69,1500,172,1.41,-1.07,0.48,0.36,0.28,-0.26,-32.53,23.69,-0.99
5817,16:18:39,32.559533,-111.509746,5405.30,144.31,31.17,-8.63,1436,157,1.04,-1.26,4.17,0.17,0.34,-0.40,58.52,-2.30,-17.18
5820,16:18:41,32.559411,-111.509619,5382.80,135.84,31.42,-8.56,733,50,1.27,-1.36,2.31,0.34,0.63,-0.23,-32.72,33.14,-33.24
5823,16:18:43,32.559274,-111.509492,5359.80,147.36,30.53,-8.50,798,60,1.48,-1.01,4.06,0.03,0.64,-0.37,23.26,0.55,-24.24
5826,16:18:45,32.559143,-111.509365,5336.90,139.22,33.39,-8.44,1017,93,1.39,-1.17,2.76,-0.08,0.64,-0.35,-23.83,10.89,-34.97
5829,16:18:47,32.559006,-111.509218,5317.20,135.40,32.08,-8.25,1567,220,1.19,-0.52,0.23,-0.05,0.23,-0.34,-5.68,-13.55,-40.51
5832,16:18:49,32.558869,-111.509082,5297.00,145.63,31.30,-8.13,1543,201,0.78,-0.77,-0.36,0.19,0.39,-0.38,3.23,34.89,-16.47
5835,16:18:51,32.558732,-111.508945,5274.90,138.15,34.06,-8.00,1509,178,0.66,-0.32,-2.14,0.23,0.27,-0.33,20.51,-27.27,-15.27
5838,16:18:53,32.558593,-111.508808,5256.00,139.73,32.91,-7.88,1436,157,1.30,-1.07,-0.43,0.42,0.45,-0.24,-45.82,-1.23,12.54
5841,16:18:55,32.558439,-111.508671,5235.40,145.00,34.56,-7.81,1420,155,0.93,-1.23,2.37,0.21,0.45,-0.38,2.71,22.37,8.75
5844,16:18:57,32.558293,-111.508525,5215.00,141.49,35.54,-7.69,851,68,1.85,-0.81,4.25,0.32,0.33,-0.31,-52.64,5.80,22.50
5847,16:18:59,32.558144,-111.508388,5194.30,138.39,31.48,-7.69,1007,92,1.05,-1.26,6.48,0.29,0.42,-0.33,-15.15,32.72,-10.24
5850,16:19:1,32.557998,-111.508251,5171.60,146.35,36.65,-7.56,1606,249,1.43,-0.55,-0.87,0.23,0.63,-0.32,-27.55,-26.09,-44.40
5853,16:19:3,32.557841,-111.508105,5149.80,135.12,35.64,-7.56,1077,103,0.88,-1.28,1.13,-0.18,0.65,-0.30,-1.98,15.99,-14.84
5856,16:19:5,32.557697,-111.507949,5127.40,141.26,32.44,-7.38,1153,114,1.79,-1.66,7.78,-0.13,0.52,-0.36,3.76,-35.88,-4.27
5859,16:19:7,32.557543,-111.507802,5106.00,142.24,38.52,-7.31,1645,286,0.47,-0.62,-1.32,-0.19,0.53,-0.35,25.29,45.93,-18.19
5862,16:19:9,32.557382,-111.507646,5086.60,136.43,37.00,-6.94,1560,214,1.13,-0.38,-0.35,-0.07,0.18,-0.31,6.69,-30.69,-25.93
5865,16:19:11,32.557224,-111.507480,5064.90,143.70,37.13,-6.75,1538,198,0.90,-1.19,7.29,0.08,0.32,-0.38,9.07,4.31,-16.90
5868,16:19:13,32.557060,-111.507314,5044.00,139.81,40.65,-6.63,1495,166,1.26,-0.67,-0.67,0.32,0.32,-0.29,-12.44,-14.51,-33.26
5871,16:19:15,32.556901,-111.507158,5023.90,140.17,36.36,-6.50,1505,175,0.76,-1.65,7.27,0.05,0.73,-0.30,35.92,27.25,-29.78
5874,16:19:17,32.556745,-111.507001,5003.80,144.34,36.65,-6.44,1509,178,1.22,-0.43,0.84,0.02,0.63,-0.37,3.44,-19.67,-43.21
5877,16:19:19,32.556582,-111.506855,4983.60,141.22,39.15,-6.44,951,83,1.32,-1.56,6.31,-0.05,0.29,-0.36,-14.18,42.04,-54.36
5880,16:19:21,32.556416,-111.506689,4967.60,137.93,38.71,-6.25,1083,104,1.11,-0.72,-0.78,0.35,0.43,-0.29,-3.51,-33.78,-67.12
5883,16:19:23,32.556259,-111.506533,4952.50,139.40,36.12,-6.13,1171,117,0.69,-0.73,0.62,-0.14,0.61,-0.35,0.03,-17.88,-47.56
5886,16:19:25,32.556101,-111.506376,4936.40,143.57,37.61,-6.00,1288,135,1.19,-1.08,2.45,-0.12,0.47,-0.38,-3.78,53.35,-39.55
5889,16:19:27,32.555942,-111.506230,4915.00,137.29,35.79,-5.81,1380,149,1.42,-0.81,2.82,0.11,0.16,-0.32,26.12,-11.79,-33.74
5892,16:19:29,32.555783,-111.506074,4894.60,141.45,35.72,-5.69,1678,318,1.05,-1.06,4.42,0.34,0.39,-0.30,-43.39,58.41,-16.77
5895,16:19:31,32.555625,-111.505908,4876.30,140.37,36.89,-5.69,1610,254,1.44,-0.77,3.58,0.29,0.48,-0.34,18.37,-24.21,-22.47
5898,16:19:33,32.555476,-111.505751,4859.30,133.51,36.63,-5.56,1585,232,1.23,-0.58,-3.08,0.27,0.69,-0.26,-27.12,45.95,5.31
5901,16:19:35,32.555327,-111.505566,4841.50,135.22,36.69,-5.31,1077,103,1.12,-0.74,-0.63,0.04,0.73,-0.32,17.65,-10.85,-8.91
5904,16:19:37,32.555173,-111.505380,4824.00,136.14,38.33,-5.19,1242,128,0.97,-1.78,9.79,0.01,0.67,-0.36,-20.31,-46.04,-9.98
5907,16:19:39,32.555021,-111.505205,4808.10,136.23,36.86,-5.00,1678,318,1.37,-1.27,4.39,0.13,0.69,-0.33,-14.01,-35.16,-1.15
5910,16:19:41,32.554877,-111.505048,4791.30,135.33,35.08,-4.88,1349,144,0.80,-1.57,6.60,-0.16,0.71,-0.30,-33.04,52.17,15.26
5913,16:19:43,32.554731,-111.504882,4772.80,138.67,35.00,-4.69,1380,149,0.89,-0.58,-0.85,-0.12,0.64,-0.33,-10.68,4.82,-2.96
5916,16:19:45,32.554594,-111.504726,4754.00,133.24,34.31,-4.56,1505,175,1.07,-0.98,-1.15,-0.05,0.65,-0.36,-5.86,31.11,-16.54
5919,16:19:47,32.554462,-111.504550,4738.90,129.85,34.11,-4.38,1543,201,1.20,-0.27,2.08,-0.23,0.36,-0.31,16.98,-17.46,-18.74
5922,16:19:49,32.554321,-111.504375,4719.30,138.95,34.23,-4.25,1663,301,1.15,-1.29,2.05,-0.06,0.50,-0.40,-10.11,42.14,-5.77
5925,16:19:51,32.554194,-111.504218,4696.80,129.83,32.69,-4.06,1364,146,0.85,-0.09,1.25,-0.24,0.23,-0.24,38.12,-13.95,-2.12
5928,16:19:53,32.554062,-111.504062,4674.20,134.50,30.80,-3.88,1533,194,0.85,-0.41,-3.01,-0.10,0.32,-0.38,-11.87,-16.89,9.78
5931,16:19:55,32.553947,-111.503896,4650.90,132.72,31.11,-3.75,1806,457,1.54,-2.38,9.79,-0.12,0.43,-0.38,9.31,-4.68,13.82
5934,16:19:57,32.553828,-111.503730,4632.70,126.19,33.48,-3.56,1700,338,0.60,-0.63,-2.24,-0.14,0.57,-0.37,-22.70,33.13,31.07
5937,16:19:59,32.553718,-111.503554,4616.40,126.79,33.66,-3.44,1400,152,1.27,-0.53,0.98,-0.12,0.60,-0.36,9.59,-19.87,5.81
5940,16:20:1,32.553596,-111.503388,4597.70,136.76,34.06,-3.25,1528,191,1.75,-1.20,1.27,0.09,0.70,-0.32,-25.02,21.08,10.96
5943,16:20:3,32.553469,-111.503232,4575.00,126.65,32.63,-3.13,1555,209,0.54,-1.22,0.45,-0.17,0.76,-0.25,56.10,20.51,26.53
5946,16:20:5,32.553349,-111.503076,4552.70,135.99,30.31,-3.00,1559,212,2.05,-0.32,5.04,0.10,0.53,-0.40,-1.72,-43.09,-3.03
5949,16:20:7,32.553234,-111.502919,4529.10,133.80,34.04,-2.88,1579,228,1.43,-0.96,-2.04,0.07,0.79,-0.28,-7.79,39.82,7.53
5952,16:20:9,32.553103,-111.502763,4506.50,130.99,34.03,-2.75,1590,236,0.70,-0.87,0.13,0.01,0.81,-0.25,32.10,45.51,29.83
5955,16:20:11,32.552973,-111.502587,4481.60,136.38,33.60,-2.63,1585,232,1.75,-0.46,3.41,0.24,0.49,-0.35,15.18,-57.55,12.85
5958,16:20:13,32.552854,-111.502441,4460.40,129.73,33.49,-2.44,1608,254,0.97,-0.59,-1.39,0.34,0.52,-0.30,-25.22,10.17,4.41
5961,16:20:15,32.552727,-111.502275,4439.20,134.73,31.04,-2.31,1620,264,1.07,-1.24,2.52,0.24,0.77,-0.23,8.30,24.12,-5.20
5964,16:20:17,32.552602,-111.502119,4419.60,133.22,33.18,-2.13,1844,507,0.31,-0.26,-0.92,0.07,0.51,-0.40,-24.97,7.77,5.30
5967,16:20:19,32.552482,-111.501962,4402.00,134.15,33.27,-2.00,1756,396,0.85,-0.85,-0.77,0.10,0.81,-0.25,-18.46,47.25,-1.07
5970,16:20:21,32.552341,-111.501816,4379.30,138.43,33.70,-1.81,1542,200,0.85,-0.63,-0.19,-0.11,0.74,-0.29,6.07,-32.94,-7.21
5973,16:20:23,32.552211,-111.501660,4357.10,134.42,33.88,-1.69,1585,232,0.69,-0.60,-0.67,-0.10,0.61,-0.36,-10.61,-52.22,-10.23
5976,16:20:25,32.552084,-111.501494,4339.70,131.73,33.92,-1.56,1604,249,1.52,-0.76,4.55,-0.02,0.70,-0.34,-117.82,6.75,22.10
5979,16:20:27,32.551962,-111.501347,4321.40,133.22,33.59,-1.37,1767,411,0.66,-1.07,0.54,-0.28,0.63,-0.26,26.85,-9.93,-6.65
5982,16:20:29,32.551831,-111.501201,4304.10,136.04,33.61,-1.25,1720,357,0.75,-0.51,-3.72,-0.12,0.36,-0.36,-8.25,-30.23,-28.88
5985,16:20:31,32.551708,-111.501044,4285.80,132.68,33.55,-1.06,1700,338,1.73,-1.73,9.79,-0.06,0.37,-0.39,-45.98,31.64,2.61
5988,16:20:33,32.551594,-111.500888,4268.90,129.64,33.14,-0.94,1689,327,0.77,0.02,-2.48,0.03,0.12,-0.28,3.73,-6.86,-14.18
5991,16:20:35,32.551481,-111.500742,4250.60,132.65,29.40,-0.81,1520,185,0.69,-1.51,4.73,0.03,0.46,-0.40,21.72,26.59,10.40
5994,16:20:37,32.551379,-111.500576,4228.60,129.84,30.52,-0.75,1594,241,1.06,-0.92,1.89,0.12,0.19,-0.32,24.36,27.55,1.82
5997,16:20:39,32.551269,-111.500439,4205.80,129.21,27.56,-0.69,1594,241,0.81,-0.45,-1.60,0.10,0.23,-0.34,25.17,-9.03,-8.90
6000,16:20:41,32.551181,-111.500302,4189.50,129.39,25.75,-0.69,1547,204,1.12,-0.93,0.60,0.31,0.34,-0.32,-43.30,5.22,-20.20
6003,16:20:43,32.551074,-111.500175,4170.40,141.54,29.26,-0.63,1599,245,1.62,-0.39,0.43,0.27,0.52,-0.34,26.50,-20.60,-51.98
6006,16:20:45,32.550959,-111.500048,4150.00,130.37,30.02,-0.63,1624,267,0.50,-0.45,0.16,-0.19,0.70,-0.28,-25.93,29.84,-42.22
6009,16:20:47,32.550837,-111.499912,4129.20,139.14,29.98,-0.50,1640,281,0.99,-1.60,-0.77,0.13,0.39,-0.39,-45.92,0.11,-49.81
6012,16:20:49,32.550715,-111.499785,4110.40,142.87,30.09,-0.37,1820,476,2.19,-0.24,4.17,0.28,0.13,-0.23,-33.15,-78.71,31.32
6015,16:20:51,32.550590,-111.499687,4087.00,138.66,21.38,-0.31,1792,441,2.18,-1.76,4.91,0.17,0.35,-0.39,-47.56,-5.98,68.99
6018,16:20:53,32.550473,-111.499580,4062.20,151.58,30.27,-0.25,1741,381,1.31,-0.77,3.37,-0.02,0.62,-0.37,-26.92,9.50,66.39
6021,16:20:55,32.550349,-111.499482,4038.90,140.66,27.83,-0.19,1551,207,1.46,-1.10,-0.64,0.30,0.69,-0.25,-72.53,-0.03,50.74
6024,16:20:57,32.550231,-111.499375,4019.30,141.83,24.85,-0.12,1601,246,0.46,-1.11,0.84,0.26,0.58,-0.32,-9.39,29.87,45.94
6027,16:20:59,32.550112,-111.499257,3998.00,143.94,30.22,0.00,1632,274,0.51,-0.53,-2.44,0.14,0.33,-0.38,25.73,-25.03,13.01
6030,16:21:1,32.549980,-111.499150,3978.40,145.76,29.14,0.06,1654,293,0.96,-0.30,-0.15,0.15,0.13,-0.28,29.78,-33.99,-9.38
6033,16:21:3,32.549848,-111.499052,3961.60,142.93,27.37,0.12,1822,477,1.31,-0.26,-3.56,0.32,0.22,-0.26,-39.52,-1.72,20.74
6036,16:21:5,32.549726,-111.498935,3942.70,146.08,28.32,0.19,1788,436,0.61,-0.82,-0.61,0.03,0.39,-0.41,31.53,53.04,14.17
6039,16:21:7,32.549606,-111.498837,3923.40,143.00,28.50,0.25,1759,402,1.06,-1.21,4.54,0.14,0.19,-0.32,22.29,-12.02,-11.59
6042,16:21:9,32.549477,-111.498730,3903.40,143.06,26.32,0.25,1752,392,0.56,-0.68,-1.82,0.33,0.39,-0.30,-3.82,43.09,-32.87
6045,16:21:11,32.549348,-111.498632,3884.80,149.79,29.15,0.31,1747,387,1.02,-0.56,-1.35,0.23,0.55,-0.35,45.10,-47.74,-34.90
6048,16:21:13,32.549228,-111.498525,3863.20,136.77,27.66,0.37,1747,387,1.48,-1.10,3.78,0.18,0.77,-0.25,-7.17,28.52,-16.46
6051,16:21:15,32.549108,-111.498417,3842.10,145.45,25.96,0.50,1564,218,0.95,-0.92,2.56,-0.10,0.67,-0.34,79.49,-17.20,-18.18
6054,16:21:17,32.548984,-111.498300,3822.10,144.90,25.98,0.56,1621,265,2.29,-2.75,9.79,-0.06,0.63,-0.36,-30.09,23.91,-19.11
6057,16:21:19,32.548867,-111.498193,3802.70,137.63,28.56,0.69,1664,302,0.61,-0.35,-1.20,-0.20,0.25,-0.30,24.53,-21.46,-36.71
6060,16:21:21,32.548745,-111.498095,3782.00,147.21,23.77,0.88,1708,347,1.26,-1.08,-1.83,0.16,0.38,-0.38,-32.57,24.52,1.05
6063,16:21:23,32.548632,-111.497988,3760.70,143.18,27.04,1.00,1708,347,0.30,-0.73,0.44,-0.28,0.31,-0.26,21.06,0.91,39.45
6066,16:21:25,32.548510,-111.497890,3740.40,136.27,26.21,1.12,1676,314,2.20,0.55,0.78,-0.02,0.31,-0.37,-37.04,-23.43,48.55
6069,16:21:27,32.548381,-111.497763,3715.90,151.27,31.56,1.31,1715,354,0.94,-1.46,-1.95,-0.10,0.78,-0.24,-28.83,30.44,33.18
6072,16:21:29,32.548254,-111.497675,3689.10,139.66,26.03,1.44,1715,354,0.26,-1.09,-1.66,-0.05,0.82,-0.22,12.64,32.49,64.93
6075,16:21:31,32.548127,-111.497548,3665.40,146.76,28.82,1.56,1696,335,0.68,-1.43,4.55,0.03,0.33,-0.38,47.96,17.60,82.48
6078,16:21:33,32.548010,-111.497451,3640.80,137.28,28.58,1.69,1964,685,0.63,-0.56,0.72,-0.27,0.63,-0.26,31.57,11.09,80.23
6081,16:21:35,32.547878,-111.497324,3619.50,140.16,28.61,1.81,1686,324,0.69,-0.92,-0.76,0.24,0.71,-0.25,34.26,31.02,49.97
6084,16:21:37,32.547746,-111.497207,3600.10,144.15,30.21,1.88,1660,298,0.46,-0.86,-0.06,0.08,0.42,-0.39,41.09,28.66,54.86
6087,16:21:39,32.547619,-111.497080,3582.10,141.54,30.40,2.00,1708,347,0.47,-1.08,-0.36,-0.25,0.38,-0.29,26.70,12.98,46.82
6090,16:21:41,32.547482,-111.496972,3562.50,143.93,28.23,2.13,1986,723,0.73,-0.56,-0.93,-0.17,0.59,-0.33,23.45,-41.91,22.35
6093,16:21:43,32.547346,-111.496855,3543.30,148.72,28.89,2.25,1664,302,0.98,-0.34,0.61,0.05,0.62,-0.37,-27.77,-32.97,25.12
6096,16:21:45,32.547199,-111.496738,3525.80,145.75,32.23,2.38,1704,342,1.11,-0.91,-0.92,0.29,0.62,-0.28,-17.88,14.94,30.07
6099,16:21:47,32.547050,-111.496630,3507.10,145.22,29.98,2.50,1724,361,1.14,-1.54,8.28,0.28,0.61,-0.29,-1.05,63.13,37.28
6102,16:21:49,32.546896,-111.496513,3488.30,151.00,31.96,2.69,1736,374,0.89,-1.41,6.80,0.15,0.32,-0.39,39.36,-31.79,20.90
6105,16:21:51,32.546750,-111.496406,3466.80,141.28,31.95,2.81,1664,303,0.48,-0.37,-1.84,0.07,0.13,-0.27,-2.20,-35.70,19.68
6108,16:21:53,32.546601,-111.496279,3447.30,146.52,31.64,2.88,1919,614,1.70,-1.52,5.67,0.11,0.27,-0.35,-92.21,-23.00,27.56
6111,16:21:55,32.546450,-111.496142,3428.00,145.58,33.04,3.00,1834,494,0.54,-1.76,4.95,-0.05,0.27,-0.36,22.31,10.49,4.68
6114,16:21:57,32.546306,-111.496015,3407.40,137.00,32.10,3.06,1611,256,1.39,-0.80,3.42,-0.01,0.18,-0.31,-38.15,-18.37,6.97
6117,16:21:59,32.546181,-111.495917,3389.00,148.62,25.37,3.13,1654,293,0.58,-2.01,6.92,-0.07,0.40,-0.38,-43.15,51.65,9.82
6120,16:22:1,32.546057,-111.495810,3368.90,141.10,31.75,3.19,1899,584,1.26,-0.57,2.02,0.07,0.16,-0.30,-26.98,-67.72,-24.18
6123,16:22:3,32.545927,-111.495712,3344.70,146.72,22.89,3.31,1642,284,0.63,-0.83,-0.16,0.35,0.48,-0.27,24.33,27.52,-55.35
6126,16:22:5,32.545803,-111.495625,3324.80,148.65,27.27,3.38,1654,293,2.12,-1.04,-1.53,0.21,0.71,-0.28,-56.74,18.37,-0.87
6129,16:22:7,32.545681,-111.495517,3304.90,136.23,28.15,3.44,1674,313,0.86,-0.54,4.30,-0.28,0.31,-0.23,-9.77,-45.39,-50.51
6132,16:22:9,32.545554,-111.495380,3279.80,146.63,28.60,3.50,1698,336,1.00,0.34,1.38,0.18,0.29,-0.35,-1.01,-32.62,-106.28
6135,16:22:11,32.545449,-111.495263,3255.90,130.88,29.09,3.63,1973,700,2.29,0.03,3.60,0.14,0.06,-0.18,-47.01,-5.26,-133.82
6138,16:22:13,32.545334,-111.495166,3231.00,147.25,18.87,3.69,1654,293,1.24,-0.93,2.22,0.05,0.27,-0.38,-26.82,20.53,-143.96
6141,16:22:15,32.545239,-111.495087,3207.10,148.70,22.62,3.75,1698,336,1.09,-0.81,0.33,0.09,0.66,-0.36,-41.01,-20.88,-88.12
6144,16:22:17,32.545139,-111.495000,3185.70,141.72,24.18,3.81,1973,700,1.69,-0.51,1.08,0.25,0.16,-0.26,7.08,-5.70,-81.70
6147,16:22:19,32.545029,-111.494912,3165.30,147.90,21.50,3.94,1868,542,1.94,-0.50,-0.16,0.11,0.60,-0.37,-36.65,-19.83,-104.13
6150,16:22:21,32.544929,-111.494814,3143.20,136.86,26.98,4.00,1654,293,2.11,-1.03,2.08,0.38,0.27,-0.21,-53.72,-33.49,-49.57
6153,16:22:23,32.544812,-111.494716,3119.30,150.93,21.44,4.13,1691,330,1.38,-0.18,2.97,0.03,0.54,-0.39,-5.60,-27.24,-70.17
6156,16:22:25,32.544704,-111.494619,3095.80,143.00,28.80,4.19,1703,341,2.31,0.56,-1.23,0.21,0.07,-0.17,-20.10,-24.55,-104.57
6159,16:22:27,32.544584,-111.494541,3071.10,151.74,18.49,4.31,1988,725,1.84,-1.36,0.52,0.06,0.36,-0.40,-44.01,-7.52,-75.01
6162,16:22:29,32.544487,-111.494433,3044.10,144.89,25.22,4.38,1877,550,1.82,-0.71,3.80,0.38,0.48,-0.24,-55.89,-20.66,-93.98
6165,16:22:31,32.544377,-111.494365,3019.00,146.04,20.50,4.44,1834,494,2.18,-1.58,2.87,0.12,0.28,-0.37,-37.37,-9.95,-27.84
6168,16:22:33,32.544260,-111.494277,2995.70,156.47,27.37,4.56,1829,487,0.47,-1.01,-0.29,0.03,0.28,-0.38,33.59,3.47,-14.12
6171,16:22:35,32.544143,-111.494218,2972.60,147.07,21.80,4.63,1815,469,1.49,-0.62,-1.39,0.41,0.31,-0.21,-37.20,0.00,-4.34
6174,16:22:37,32.544025,-111.494150,2951.40,160.29,21.69,4.69,1811,463,0.69,0.17,1.44,0.11,0.45,-0.40,46.83,-29.66,-46.89
6177,16:22:39,32.543923,-111.494091,2930.70,149.30,23.84,4.75,1822,477,2.94,-0.90,0.80,0.29,0.11,-0.19,-54.82,-2.60,-178.06
6180,16:22:41,32.543793,-111.494042,2905.70,181.28,22.20,4.81,1815,469,1.84,-0.22,6.10,0.10,0.47,-0.40,12.39,-45.18,-32.87
6183,16:22:43,32.543696,-111.494013,2876.70,159.28,23.67,4.88,1782,429,0.41,-0.97,2.35,-0.35,0.56,-0.22,36.54,22.22,-19.98
6186,16:22:45,32.543593,-111.493984,2853.00,159.39,14.76,4.94,1563,217,1.89,-1.01,2.24,0.15,0.22,-0.34,-39.50,0.87,1.44
6189,16:22:47,32.543496,-111.493945,2830.20,165.53,21.62,5.06,1606,249,0.64,-1.13,6.19,0.04,0.24,-0.37,19.00,-33.42,-32.72
6192,16:22:49,32.543400,-111.493925,2807.40,159.46,15.91,5.13,1642,284,1.16,-2.16,0.36,0.37,0.64,-0.19,-54.89,47.25,-9.70
6195,16:22:51,32.543293,-111.493896,2785.60,176.04,20.05,5.19,1655,294,0.87,0.10,3.68,0.17,0.37,-0.40,31.26,-30.44,-10.32
6198,16:22:53,32.543198,-111.493867,2763.00,156.81,20.44,5.25,1683,322,1.60,-1.72,1.89,0.28,0.75,-0.17,-18.21,33.80,8.30
6201,16:22:55,32.543081,-111.493837,2740.10,173.43,18.15,5.31,1683,322,0.04,0.18,3.38,0.02,0.52,-0.40,72.23,-13.82,-22.38
6204,16:22:57,32.542980,-111.493798,2717.40,160.52,23.76,5.44,1943,653,1.98,-3.09,0.33,0.21,0.85,-0.06,-15.44,11.41,49.94
6207,16:22:59,32.542868,-111.493779,2692.40,169.29,12.07,5.56,1842,504,1.80,-2.09,1.58,0.30,0.41,-0.32,-54.05,27.55,122.50
6210,16:23:1,32.542778,-111.493750,2666.50,174.91,22.20,5.63,1576,226,2.13,-0.49,-2.89,0.30,0.67,-0.26,-74.09,3.88,151.30
6213,16:23:3,32.542687,-111.493750,2641.40,160.87,15.14,5.69,1644,285,1.51,0.80,3.99,-0.14,0.23,-0.30,-5.77,-55.48,155.96
6216,16:23:5,32.542583,-111.493730,2617.20,187.99,20.20,5.81,1915,609,-0.17,-1.22,3.84,-0.14,0.37,-0.36,84.82,20.70,149.93
6219,16:23:7,32.542497,-111.493740,2591.40,162.84,16.41,5.88,1677,315,1.92,-2.16,2.51,0.43,0.53,-0.16,-18.36,30.02,174.59
6222,16:23:9,32.542397,-111.493740,2566.40,195.11,17.18,6.00,1726,364,0.31,0.61,-0.05,0.08,0.43,-0.39,46.37,-38.74,146.84
6225,16:23:11,32.542314,-111.493740,2540.30,171.48,19.78,6.06,1726,364,0.03,-1.94,1.72,-0.15,0.85,-0.15,35.77,42.96,167.62
6228,16:23:13,32.542209,-111.493759,2515.80,200.75,14.47,6.19,1687,326,1.82,1.02,2.18,0.02,0.41,-0.41,-28.38,-75.26,206.46
6231,16:23:15,32.542114,-111.493759,2490.40,179.40,22.89,6.31,1718,356,-0.92,-1.95,2.42,-0.39,0.57,-0.15,49.41,2.39,169.12
6234,16:23:17,32.542006,-111.493769,2466.00,180.47,12.31,6.44,1751,391,0.32,0.72,-0.74,-0.17,0.29,-0.33,2.29,-82.25,195.37
6237,16:23:19,32.541914,-111.493759,2441.80,187.45,18.84,6.56,1718,356,-0.67,-2.05,-2.02,-0.24,0.75,-0.21,43.80,40.79,203.93
6240,16:23:21,32.541833,-111.493769,2418.30,163.45,12.29,6.63,1756,396,-1.96,0.89,-2.21,-0.27,0.62,-0.28,98.12,-19.35,210.52
6243,16:23:23,32.541726,-111.493759,2392.30,189.31,20.97,6.75,1756,396,1.77,0.91,1.45,0.31,0.56,-0.32,17.96,-75.91,231.19
6246,16:23:25,32.541643,-111.493759,2366.80,159.30,15.95,6.88,1760,403,-0.94,-3.17,0.32,0.23,0.81,-0.15,40.36,65.65,232.88
6249,16:23:27,32.541538,-111.493750,2341.20,200.13,20.42,7.00,1774,418,-2.82,-0.90,-0.72,-0.24,0.35,-0.29,57.14,-22.52,253.22
6252,16:23:29,32.541484,-111.493769,2313.00,138.46,14.41,7.13,1778,425,-3.45,-0.27,3.63,-0.37,0.68,-0.11,114.83,15.25,260.26
6255,16:23:31,32.541386,-111.493759,2283.20,213.33,15.79,7.25,1808,458,-2.76,-1.01,9.47,-0.05,0.35,-0.40,125.66,9.06,286.68
6258,16:23:33,32.541335,-111.493759,2251.80,153.60,19.47,7.44,1792,441,0.27,-1.90,2.61,0.22,0.82,-0.13,-24.55,26.21,286.68
6261,16:23:35,32.541271,-111.493740,2224.20,176.83,6.01,7.56,1778,425,0.32,1.96,0.64,-0.01,0.23,-0.36,7.14,-51.26,286.68
6264,16:23:37,32.541215,-111.493710,2200.30,166.50,12.46,7.69,1783,431,-1.93,-0.08,1.31,-0.13,0.20,-0.29,83.75,-52.24,286.68
6267,16:23:39,32.541166,-111.493710,2174.50,144.20,7.78,7.81,1799,448,-0.72,-1.53,9.79,0.33,0.62,-0.23,5.56,48.70,286.68
6270,16:23:41,32.541103,-111.493681,2149.40,166.31,6.24,7.94,1808,458,0.63,-0.88,-1.52,0.01,0.73,-0.33,-50.37,-12.43,286.68
6273,16:23:43,32.541066,-111.493632,2125.20,118.29,13.59,8.06,1799,448,0.03,1.18,1.46,0.22,0.10,-0.19,28.97,-75.24,286.67
6276,16:23:45,32.541013,-111.493583,2102.20,144.40,9.50,8.19,1832,490,1.68,1.70,-0.38,0.33,0.50,-0.30,-21.25,-63.74,286.68
6279,16:23:47,32.540976,-111.493525,2078.20,125.03,17.23,8.38,1832,490,-2.67,2.12,3.17,-0.30,0.18,-0.11,28.13,-88.09,286.68
6282,16:23:49,32.540903,-111.493476,2050.20,181.44,8.17,8.50,1851,516,-1.93,-1.69,2.63,0.08,0.59,-0.38,51.66,46.24,286.68
6285,16:23:51,32.540854,-111.493427,2023.90,148.97,15.85,8.63,1851,516,0.81,-1.14,4.11,0.44,0.58,-0.10,-40.84,-22.48,286.68
6288,16:23:53,32.540800,-111.493417,1999.10,137.91,4.10,8.69,1851,516,-3.18,1.71,4.25,-0.13,0.46,-0.37,54.98,-118.81,286.68
6291,16:23:55,32.540747,-111.493359,1971.80,158.80,17.91,8.81,1874,547,0.00,-2.39,-1.33,0.07,0.90,-0.09,-29.99,-22.65,286.68
6294,16:23:57,32.540695,-111.493330,1945.40,116.53,10.82,8.94,1865,536,-2.85,1.62,-2.27,-0.33,0.25,-0.16,29.82,-52.51,286.68
6297,16:23:59,32.540646,-111.493281,1921.80,133.02,6.56,9.00,1865,536,-2.77,-1.79,-1.40,-0.20,0.54,-0.35,65.13,-43.21,286.68
6300,16:24:1,32.540615,-111.493242,1903.20,127.28,11.99,9.13,1874,547,-0.05,-1.47,0.69,0.35,0.74,-0.06,-9.49,57.78,286.68
6303,16:24:3,32.540532,-111.493203,1882.30,173.25,9.99,9.25,1894,576,-0.11,-0.33,-1.19,0.09,0.34,-0.40,-28.17,-9.35,264.80
6306,16:24:5,32.540498,-111.493183,1861.10,156.70,9.74,9.31,1882,556,-0.33,-0.99,2.99,-0.01,0.77,-0.29,-25.86,22.71,236.45
6309,16:24:7,32.540456,-111.493173,1842.40,173.01,6.49,9.38,1889,570,-0.80,-1.14,0.53,0.07,0.76,-0.30,62.55,-35.97,200.60
